worker_id,site_id,first_name,last_name,role,department,employment_type,start_date
1115,6,Chris,Kline,Maintenance Technician,Mining Operations,Contractor,2020-02-02
1116,6,Walter,Nunez,Haul Truck Operator,Engineering,Full-time,2016-09-27
1117,6,Christine,Fischer,Electrical Engineer,Safety & Environment,Contractor,2019-10-02
1118,6,Michael,Smith,Surface Operator,Processing,Contractor,2025-11-16
1119,6,Joseph,Kent,Haul Truck Operator,Mining Operations,Full-time,2019-02-19
1120,6,Kevin,Cunningham,Safety Officer,Mining Operations,Full-time,2023-09-27
1121,6,Joseph,Peterson,Geologist,Mining Operations,Full-time,2021-12-14
1122,6,Melanie,Valenzuela,Drill & Blast Technician,Mining Operations,Full-time,2025-07-18
1123,6,Ashley,Castillo,Drill & Blast Technician,Logistics,Full-time,2018-05-12
1124,6,Nancy,Gallegos,Shift Supervisor,Processing,Contractor,2018-03-13
1125,6,Erica,Rodriguez,Maintenance Technician,Maintenance,Full-time,2018-02-02
1126,6,Blake,Duran,Maintenance Technician,Logistics,FIFO,2022-11-10
1127,6,Megan,Robinson,Underground Miner,Processing,FIFO,2017-05-25
1128,6,Nicole,Gomez,Maintenance Technician,Drill & Blast,Full-time,2025-08-14
1129,6,Stephanie,Escobar,Geologist,Logistics,Full-time,2021-04-27
1130,6,Wanda,Williams,Shift Supervisor,Drill & Blast,Full-time,2017-04-30
1131,6,Gary,Potter,Shift Supervisor,Engineering,Contractor,2018-10-13
1132,6,Whitney,Ferguson,Electrical Engineer,Maintenance,Full-time,2018-05-05
1133,6,Travis,Gomez,Surface Operator,Drill & Blast,Contractor,2018-04-25
1134,6,Kimberly,Green,Surface Operator,Maintenance,Contractor,2021-05-19
1135,6,George,Smith,Underground Miner,Mining Operations,FIFO,2020-07-10
1136,6,William,Hopkins,Underground Miner,Maintenance,Full-time,2023-07-22
1137,6,William,Baker,Electrical Engineer,Safety & Environment,FIFO,2019-11-26
1138,6,Stacey,Hanna,Drill & Blast Technician,Engineering,Full-time,2023-01-01
1139,6,Lori,Taylor,Safety Officer,Maintenance,Full-time,2018-01-02
1140,6,Zachary,George,Safety Officer,Logistics,Full-time,2023-10-25
1141,6,Lindsey,Hoffman,Surface Operator,Drill & Blast,Full-time,2020-08-12
1142,6,Michael,Garrett,Processing Plant Operator,Logistics,FIFO,2017-10-28
1143,6,Richard,Robertson,Drill & Blast Technician,Maintenance,FIFO,2016-11-21
1144,6,Michelle,Simpson,Underground Miner,Safety & Environment,Full-time,2024-01-10
1145,6,Derrick,Wallace,Shift Supervisor,Engineering,Full-time,2017-07-12
1146,6,Shane,Davis,Maintenance Technician,Processing,Full-time,2017-02-10
1147,6,Ashley,Gray,Shift Supervisor,Mining Operations,Full-time,2020-06-28
1148,6,Amber,Stone,Maintenance Technician,Drill & Blast,Contractor,2017-09-22
1149,6,Jerry,Kim,Geologist,Maintenance,Full-time,2022-04-02
1150,7,Kenneth,Santos,Shift Supervisor,Engineering,Contractor,2023-01-05
1151,7,Peter,Ramirez,Processing Plant Operator,Engineering,Contractor,2023-07-10
1152,7,David,Boyle,Drill & Blast Technician,Mining Operations,FIFO,2023-03-16
1153,7,Kyle,Cardenas,Underground Miner,Maintenance,Contractor,2025-07-29
1154,7,Russell,Trujillo,Underground Miner,Processing,Full-time,2026-01-07
1155,7,Thomas,Cox,Safety Officer,Engineering,Contractor,2026-01-04
1156,7,Nancy,Henry,Maintenance Technician,Mining Operations,Full-time,2020-03-14
1157,7,Michael,Wheeler,Haul Truck Operator,Safety & Environment,Full-time,2023-07-19
1158,7,Michael,Silva,Underground Miner,Maintenance,Contractor,2017-08-04
1159,7,Bradley,Fletcher,Surface Operator,Mining Operations,FIFO,2019-05-19
1160,7,Timothy,Jackson,Processing Plant Operator,Safety & Environment,Contractor,2017-03-02
1161,7,Rhonda,Owens,Electrical Engineer,Safety & Environment,FIFO,2023-12-01
1162,7,Amanda,Sanchez,Surface Operator,Drill & Blast,Full-time,2019-10-25
1163,7,Brenda,Kelly,Drill & Blast Technician,Logistics,FIFO,2022-10-06
1164,7,Shelly,Yates,Surface Operator,Drill & Blast,Contractor,2020-10-01
1165,7,Veronica,Trujillo,Safety Officer,Logistics,FIFO,2026-05-23
1166,7,Roberto,Mcclure,Haul Truck Operator,Processing,Full-time,2018-07-21
1167,7,Adam,Clark,Electrical Engineer,Engineering,Full-time,2020-04-25
1168,7,Jennifer,Taylor,Electrical Engineer,Processing,Full-time,2023-12-02
1169,7,Rachel,Jones,Haul Truck Operator,Mining Operations,FIFO,2025-10-03
1170,7,Mark,Young,Drill & Blast Technician,Engineering,Contractor,2024-03-19
1171,7,Steven,Brandt,Surface Operator,Maintenance,Full-time,2025-09-21
1172,7,Benjamin,Grant,Shift Supervisor,Safety & Environment,Full-time,2017-08-16
1173,7,Jodi,Jackson,Surface Operator,Drill & Blast,Full-time,2025-10-21
1174,7,Kim,Alexander,Haul Truck Operator,Safety & Environment,Full-time,2017-02-05
1175,7,Cindy,Nolan,Maintenance Technician,Engineering,Full-time,2026-02-26
1176,7,Katherine,Morales,Drill & Blast Technician,Engineering,Contractor,2021-02-02
1177,7,Pamela,Perez,Geologist,Mining Operations,Full-time,2017-09-27
1178,7,Vicki,Calderon,Electrical Engineer,Maintenance,Full-time,2018-08-06
1179,7,Angela,Quinn,Haul Truck Operator,Processing,Full-time,2018-05-17
1180,7,Danielle,Ward,Underground Miner,Logistics,Full-time,2019-01-01
1181,7,Curtis,Acosta,Drill & Blast Technician,Mining Operations,FIFO,2016-07-09
1182,7,Steven,Gutierrez,Shift Supervisor,Drill & Blast,Contractor,2019-12-02
1183,7,Paul,Johnson,Haul Truck Operator,Mining Operations,Full-time,2021-02-19
1184,7,Tina,Walter,Drill & Blast Technician,Mining Operations,Full-time,2022-02-01
1185,7,Nicolas,Hernandez,Haul Truck Operator,Maintenance,Full-time,2021-05-27
1186,7,Tristan,Deleon,Safety Officer,Processing,Contractor,2019-03-17
1187,7,Hayley,Dunn,Surface Operator,Drill & Blast,Contractor,2021-06-21
1188,7,Andrew,Smith,Surface Operator,Mining Operations,FIFO,2018-06-25
1189,7,Michael,White,Haul Truck Operator,Logistics,Full-time,2020-11-15
1190,7,Johnny,Day,Drill & Blast Technician,Mining Operations,FIFO,2019-12-28
1191,7,Jasmine,Huerta,Electrical Engineer,Mining Operations,Full-time,2023-07-02
1192,7,Wendy,Hansen,Shift Supervisor,Mining Operations,Full-time,2023-04-25
1193,7,Clinton,Lucero,Geologist,Safety & Environment,FIFO,2024-10-03
1194,7,Chad,Pugh,Safety Officer,Safety & Environment,Full-time,2026-01-08
1195,7,Rachel,Sutton,Safety Officer,Maintenance,Full-time,2024-02-04
1196,7,Sarah,Hernandez,Drill & Blast Technician,Processing,Full-time,2025-01-03
1197,7,Bailey,Miller,Drill & Blast Technician,Mining Operations,Contractor,2022-03-17
1198,7,Donna,Lewis,Geologist,Maintenance,Contractor,2017-07-22
1199,7,Lisa,Bridges,Shift Supervisor,Safety & Environment,FIFO,2024-11-05
1200,7,Brandon,Lynch,Shift Supervisor,Mining Operations,Full-time,2022-06-14
1201,7,Aimee,Lee,Safety Officer,Maintenance,Full-time,2016-08-01
1202,7,Shawn,Cline,Processing Plant Operator,Maintenance,Contractor,2021-01-17
1203,7,Bryan,Sloan,Processing Plant Operator,Engineering,Full-time,2019-08-08
1204,7,Joseph,Ramsey,Safety Officer,Engineering,Contractor,2021-11-08
1205,7,Darlene,Rivera,Shift Supervisor,Drill & Blast,Contractor,2025-05-04
1206,7,Melanie,Dunlap,Electrical Engineer,Drill & Blast,Contractor,2018-08-31
1207,7,Tara,Molina,Safety Officer,Processing,Full-time,2017-12-12
1208,7,Brittany,Dennis,Electrical Engineer,Drill & Blast,Full-time,2016-10-26
1209,7,Ryan,Hicks,Maintenance Technician,Mining Operations,FIFO,2016-10-23
1210,7,Kristin,Harper,Shift Supervisor,Drill & Blast,Full-time,2025-06-10
1211,7,Margaret,Caldwell,Geologist,Maintenance,FIFO,2020-03-13
1212,7,Michelle,Cruz,Surface Operator,Maintenance,Contractor,2026-01-06
1213,7,Donna,Collins,Maintenance Technician,Drill & Blast,FIFO,2020-10-09
1214,7,Brooke,Kelley,Underground Miner,Engineering,FIFO,2023-03-08
1215,7,Adam,Reese,Haul Truck Operator,Drill & Blast,FIFO,2018-10-11
1216,7,Craig,Hernandez,Safety Officer,Processing,FIFO,2018-01-21
1217,7,William,Valencia,Drill & Blast Technician,Maintenance,Full-time,2016-06-30
1218,7,Mike,Byrd,Electrical Engineer,Engineering,Contractor,2024-12-27
1219,7,Grant,Garcia,Electrical Engineer,Drill & Blast,Full-time,2020-06-05
1220,7,Donna,Rodriguez,Electrical Engineer,Drill & Blast,Contractor,2021-09-15
1221,7,Ryan,White,Geologist,Maintenance,FIFO,2024-06-04
1222,7,Benjamin,Bush,Shift Supervisor,Drill & Blast,Full-time,2024-06-18
1223,7,Erin,Strickland,Shift Supervisor,Mining Operations,Full-time,2022-01-05
1224,7,William,Myers,Haul Truck Operator,Drill & Blast,Full-time,2024-02-03
1225,7,Brittany,Clark,Processing Plant Operator,Safety & Environment,Full-time,2018-06-30
1226,7,Brittney,Myers,Geologist,Maintenance,FIFO,2018-10-27
1227,7,Ryan,Cross,Electrical Engineer,Logistics,Full-time,2024-09-23
1228,7,Jodi,Bentley,Electrical Engineer,Mining Operations,Full-time,2016-10-11
1229,7,Dana,Powell,Geologist,Logistics,FIFO,2022-12-24
1230,7,Annette,Foster,Surface Operator,Engineering,Contractor,2020-04-14
1231,7,Zachary,Vaughn,Electrical Engineer,Mining Operations,Full-time,2021-10-25
1232,7,Debbie,Smith,Safety Officer,Drill & Blast,Full-time,2023-05-12
1233,7,Meghan,Parker,Maintenance Technician,Processing,Full-time,2023-08-29
1234,7,Daniel,Larson,Drill & Blast Technician,Logistics,FIFO,2017-06-12
1235,7,Sierra,Torres,Shift Supervisor,Logistics,Full-time,2019-09-03
1236,7,Scott,Higgins,Processing Plant Operator,Logistics,FIFO,2017-03-23
1237,7,John,Taylor,Geologist,Engineering,Full-time,2023-05-09
1238,7,Derek,Robinson,Geologist,Engineering,Full-time,2018-07-17
1239,7,Cameron,Castillo,Maintenance Technician,Logistics,Contractor,2021-03-24
1240,7,Michael,Matthews,Drill & Blast Technician,Maintenance,Contractor,2022-06-29
1241,7,Bradley,Wilson,Geologist,Safety & Environment,FIFO,2024-09-05
1242,7,Emma,Williamson,Geologist,Mining Operations,Full-time,2021-06-04
1243,7,Brian,Kidd,Electrical Engineer,Engineering,FIFO,2023-12-31
1244,7,Denise,Curry,Haul Truck Operator,Logistics,Contractor,2018-12-14
1245,7,Jeremy,Blankenship,Shift Supervisor,Maintenance,Full-time,2021-09-10
1246,7,Richard,Morrison,Surface Operator,Maintenance,Full-time,2017-07-26
1247,7,Brittany,Ward,Electrical Engineer,Maintenance,Contractor,2023-03-28
1248,7,Justin,Conner,Surface Operator,Engineering,Contractor,2022-10-03
1249,7,John,Gallegos,Electrical Engineer,Safety & Environment,Full-time,2018-05-31
1250,7,David,Lopez,Haul Truck Operator,Maintenance,Contractor,2024-12-21
1251,7,Anita,Anderson,Electrical Engineer,Processing,Contractor,2023-03-24
1252,7,John,Sawyer,Underground Miner,Mining Operations,Full-time,2023-02-25
1253,7,Catherine,Olsen,Safety Officer,Maintenance,FIFO,2017-09-28
1254,7,Tyrone,Alvarez,Shift Supervisor,Safety & Environment,Full-time,2022-06-30
1255,7,Kimberly,Smith,Safety Officer,Mining Operations,FIFO,2018-02-12
1256,7,Amanda,Neal,Geologist,Logistics,Contractor,2019-08-21
1257,7,Michael,Moran,Haul Truck Operator,Maintenance,Full-time,2017-03-16
1258,7,Marcus,George,Underground Miner,Processing,Full-time,2020-08-26
1259,7,Walter,Cook,Maintenance Technician,Mining Operations,Full-time,2026-04-18
1260,7,Andre,Snyder,Drill & Blast Technician,Safety & Environment,Full-time,2017-11-08
1261,7,Jennifer,Chung,Surface Operator,Drill & Blast,FIFO,2025-11-25
1262,7,Kathleen,Grant,Surface Operator,Processing,Contractor,2023-07-04
1263,7,William,Herrera,Geologist,Safety & Environment,Contractor,2017-07-04
1264,7,Emily,Wood,Safety Officer,Logistics,Full-time,2025-02-12
1265,7,Matthew,English,Safety Officer,Maintenance,Full-time,2016-10-25
1266,7,Anthony,Taylor,Electrical Engineer,Maintenance,FIFO,2017-04-20
1267,7,Alexander,David,Safety Officer,Logistics,Contractor,2026-05-12
1268,7,Jane,Fowler,Processing Plant Operator,Processing,Contractor,2024-04-10
1269,7,Timothy,Marshall,Maintenance Technician,Maintenance,Full-time,2025-03-24
1270,7,Matthew,May,Safety Officer,Drill & Blast,Contractor,2018-05-28
1271,7,Mary,Murphy,Shift Supervisor,Maintenance,Full-time,2016-10-08
1272,7,Amanda,Medina,Underground Miner,Safety & Environment,Full-time,2019-10-31
1273,7,Gerald,Raymond,Geologist,Safety & Environment,Full-time,2021-11-02
1274,7,Jacob,Bowen,Underground Miner,Maintenance,Full-time,2016-09-26
1275,7,Andre,Davidson,Maintenance Technician,Mining Operations,Full-time,2023-04-06
1276,7,Traci,Johnson,Surface Operator,Processing,Contractor,2019-12-10
1277,7,Charles,White,Shift Supervisor,Safety & Environment,FIFO,2019-04-20
1278,7,Adam,Jackson,Maintenance Technician,Mining Operations,Contractor,2024-06-07
1279,7,Ryan,Cook,Safety Officer,Maintenance,Full-time,2021-08-31
1280,7,Thomas,Lynch,Safety Officer,Processing,Full-time,2023-03-31
1281,7,Keith,Howell,Underground Miner,Processing,Full-time,2022-09-04
1282,7,Lawrence,Preston,Maintenance Technician,Maintenance,FIFO,2024-12-18
1283,7,Jennifer,Rodriguez,Geologist,Mining Operations,Full-time,2025-01-25
1284,7,Nicholas,Hood,Surface Operator,Mining Operations,Contractor,2020-10-25
1285,7,Rachael,Smith,Processing Plant Operator,Safety & Environment,FIFO,2017-11-28
1286,7,Kevin,Rollins,Geologist,Maintenance,Contractor,2023-01-23
1287,7,Hannah,Tate,Safety Officer,Engineering,Contractor,2022-11-04
1288,7,Michael,Ferrell,Processing Plant Operator,Logistics,FIFO,2022-11-07
1289,7,Adam,Nelson,Shift Supervisor,Drill & Blast,FIFO,2022-09-14
1290,7,Alyssa,Thomas,Shift Supervisor,Processing,Full-time,2020-11-05
1291,7,Peter,Bolton,Underground Miner,Drill & Blast,Contractor,2020-04-02
1292,7,Todd,Pope,Processing Plant Operator,Engineering,Contractor,2026-04-27
1293,7,Leslie,Huerta,Geologist,Maintenance,Full-time,2018-07-01
1294,7,Jake,Adams,Shift Supervisor,Maintenance,FIFO,2018-11-26
1295,7,Michael,Wright,Drill & Blast Technician,Maintenance,FIFO,2021-01-20
1296,7,Jennifer,Adams,Drill & Blast Technician,Mining Operations,Full-time,2020-09-23
1297,7,Johnny,Chung,Safety Officer,Maintenance,FIFO,2024-09-22
1298,7,Brandon,Duncan,Drill & Blast Technician,Engineering,Contractor,2023-12-20
1299,7,Matthew,Anderson,Electrical Engineer,Logistics,FIFO,2024-04-21
1300,7,David,Johnson,Surface Operator,Mining Operations,Full-time,2025-08-23
1301,7,Kylie,Nelson,Safety Officer,Drill & Blast,Full-time,2022-10-31
1302,7,Patrick,Romero,Maintenance Technician,Drill & Blast,Full-time,2017-10-09
1303,7,Jacqueline,Shaw,Underground Miner,Engineering,Contractor,2018-10-02
1304,7,Kari,Hart,Geologist,Drill & Blast,Contractor,2017-09-28
1305,7,Jacqueline,Moon,Surface Operator,Safety & Environment,Full-time,2021-07-02
1306,7,Omar,Marquez,Geologist,Drill & Blast,Contractor,2018-06-25
1307,7,Matthew,Evans,Surface Operator,Mining Operations,Contractor,2022-04-06
1308,7,Alexis,King,Surface Operator,Engineering,Full-time,2018-09-24
1309,7,Ricardo,Molina,Processing Plant Operator,Processing,FIFO,2023-09-14
1310,7,Thomas,Garcia,Maintenance Technician,Safety & Environment,Contractor,2026-03-02
1311,7,Tammy,Pierce,Geologist,Drill & Blast,Full-time,2017-08-09
1312,7,Matthew,Pruitt,Drill & Blast Technician,Processing,Full-time,2018-10-07
1313,7,Sara,Jordan,Geologist,Drill & Blast,Contractor,2019-02-06
1314,7,Natalie,Fletcher,Safety Officer,Mining Operations,Full-time,2025-02-24
1315,7,Amber,Murphy,Electrical Engineer,Logistics,Full-time,2022-06-25
1316,7,Marc,Scott,Shift Supervisor,Processing,FIFO,2016-12-17
1317,7,Lynn,Tapia,Underground Miner,Processing,FIFO,2019-06-08
1318,7,Donald,Larson,Maintenance Technician,Processing,Full-time,2024-10-30
1319,7,Aaron,Brown,Shift Supervisor,Engineering,Contractor,2018-04-07
1320,7,Kelly,Bush,Surface Operator,Engineering,Full-time,2020-08-08
1321,7,Crystal,Freeman,Maintenance Technician,Logistics,Full-time,2018-11-14
1322,7,Jennifer,Anderson,Electrical Engineer,Processing,Contractor,2020-03-17
1323,7,Laura,Kline,Geologist,Logistics,Full-time,2016-08-13
1324,7,Jessica,Williamson,Shift Supervisor,Maintenance,FIFO,2020-03-21
1325,7,Darrell,Garrett,Safety Officer,Logistics,Full-time,2019-09-29
1326,7,Sandy,Daniels,Processing Plant Operator,Engineering,Full-time,2020-10-11
1327,7,Maria,Saunders,Underground Miner,Drill & Blast,Contractor,2023-02-05
1328,7,Daniel,Morris,Surface Operator,Processing,Contractor,2025-06-04
1329,7,Anita,James,Safety Officer,Maintenance,Contractor,2024-11-02
1330,7,James,Jones,Processing Plant Operator,Drill & Blast,Full-time,2017-10-20
1331,7,William,Johnson,Haul Truck Operator,Engineering,Full-time,2023-05-10
1332,7,Monica,Bowers,Underground Miner,Maintenance,Full-time,2024-01-07
1333,7,Robert,Jones,Underground Miner,Processing,Contractor,2024-02-16
1334,7,Brenda,Davis,Maintenance Technician,Processing,FIFO,2024-03-04
1335,7,Christine,Rich,Processing Plant Operator,Safety & Environment,Contractor,2017-06-25
1336,7,William,Weaver,Surface Operator,Logistics,Full-time,2023-01-07
1337,7,Erin,Clark,Electrical Engineer,Safety & Environment,Contractor,2019-05-18
1338,7,Rachel,Wise,Drill & Blast Technician,Engineering,Full-time,2017-05-04
1339,7,Kristina,Wheeler,Processing Plant Operator,Processing,Full-time,2023-02-26
1340,7,Amy,Patterson,Maintenance Technician,Logistics,FIFO,2017-02-19
1341,7,Courtney,Robertson,Surface Operator,Processing,Full-time,2019-07-16
1342,7,Eric,Gordon,Underground Miner,Maintenance,FIFO,2022-09-24
1343,7,Nicholas,Fisher,Haul Truck Operator,Engineering,Full-time,2024-06-03
1344,7,Melinda,Williams,Haul Truck Operator,Logistics,Full-time,2023-04-25
1345,7,Timothy,Fisher,Safety Officer,Drill & Blast,Full-time,2019-12-26
1346,7,Erica,Thompson,Underground Miner,Safety & Environment,FIFO,2024-05-05
1347,7,Timothy,Baird,Drill & Blast Technician,Drill & Blast,FIFO,2017-08-30
1348,7,Matthew,Hall,Haul Truck Operator,Processing,Contractor,2022-03-28
1349,7,Olivia,Mccoy,Maintenance Technician,Logistics,FIFO,2020-02-03
1350,7,Michael,Zhang,Maintenance Technician,Safety & Environment,FIFO,2020-09-17
1351,7,Tina,Rowe,Electrical Engineer,Safety & Environment,Full-time,2017-02-09
1352,7,Joseph,Colon,Shift Supervisor,Processing,Contractor,2024-09-25
1353,7,Patricia,Carey,Geologist,Safety & Environment,Contractor,2017-05-10
1354,7,Dawn,Osborne,Underground Miner,Drill & Blast,FIFO,2018-10-08
1355,7,Tyler,Young,Electrical Engineer,Drill & Blast,Contractor,2020-07-06
1356,7,Shaun,Richardson,Geologist,Processing,Full-time,2017-01-04
1357,7,Jennifer,Wilson,Surface Operator,Safety & Environment,Full-time,2018-08-17
1358,7,John,Vazquez,Maintenance Technician,Logistics,Full-time,2024-05-24
1359,7,Lindsey,Schneider,Maintenance Technician,Processing,Contractor,2018-12-06
1360,7,Steven,White,Maintenance Technician,Maintenance,Full-time,2020-01-11
1361,7,Rachael,Gibbs,Haul Truck Operator,Mining Operations,FIFO,2019-04-30
1362,7,Michelle,Mejia,Geologist,Safety & Environment,Contractor,2016-08-28
1363,7,Bryan,Castillo,Drill & Blast Technician,Logistics,Full-time,2016-11-19
1364,7,Nicholas,Mathis,Shift Supervisor,Processing,Full-time,2019-04-17
1365,7,Gregory,Woodward,Safety Officer,Safety & Environment,Full-time,2017-02-02
1366,7,Gary,Lewis,Underground Miner,Drill & Blast,Contractor,2017-11-04
1367,7,Jorge,Cox,Geologist,Engineering,Full-time,2018-11-05
1368,7,Kenneth,Briggs,Haul Truck Operator,Logistics,Contractor,2017-09-26
1369,7,Omar,Sloan,Shift Supervisor,Logistics,Full-time,2021-09-30
1370,7,Henry,Williams,Maintenance Technician,Engineering,Full-time,2021-11-13
1371,7,Nicholas,Little,Processing Plant Operator,Maintenance,Full-time,2025-05-27
1372,7,Martha,Murray,Shift Supervisor,Maintenance,Contractor,2019-06-23
1373,7,Catherine,Johnson,Processing Plant Operator,Engineering,FIFO,2023-10-26
1374,7,Mark,Bender,Electrical Engineer,Logistics,Full-time,2018-02-23
1375,7,Lisa,Howell,Electrical Engineer,Maintenance,Contractor,2017-12-10
1376,7,Peter,Bruce,Maintenance Technician,Safety & Environment,Contractor,2017-11-02
1377,7,Allen,Hurley,Electrical Engineer,Processing,Full-time,2024-01-10
